Cargo	IdCargo	IdTipo	IdTipo2	CargoOK
CN71C Plan	Fijos	Varios	Todo Incluido	CN71C Plan GB
CN72C 1 GB Internet	Fijos	Datos	Smartphone	CN72C 1 GB Internet
CN72C 10000 SMS	Fijos	Varios	Nacional SMS	CN72C 10000 SMS
CN72C 5 GB Internet	Fijos	Datos	Smartphone	CN72C 5 GB Internet
CN72C Bonificación Internet 70% x 12 meses	Fijos	Datos	Smartphone	CN72C Bonificación Internet
CN72C Bonificación Internet 60% x 12 meses	Fijos	Datos	Smartphone	CN72C Bonificación Internet
CN72C Bonificación Internet 55% x 12 meses	Fijos	Datos	Smartphone	CN72C Bonificación Internet
CN72C Bonificación Plan 55% x 12 meses	Fijos	Varios	Todo Incluido	CN72C Bonificación Plan
CN72C Bonificación Plan 60% x 12 meses	Fijos	Varios	Todo Incluido	CN72C Bonificación Plan
CN72C Bonificación Plan 70% x 12 meses	Fijos	Varios	Todo Incluido	CN72C Bonificación Plan
CN72C Bonificación SMS 70% x 12 meses	Fijos	Varios	Nacional SMS	CN72C Bonificación SMS
CN72C Bonificación SMS 60% x 12 meses	Fijos	Varios	Nacional SMS	CN72C Bonificación SMS
CN72C Bonificación SMS 55% x 12 meses	Fijos	Varios	Nacional SMS	CN72C Bonificación SMS
CN72C	Fijos	Varios	Todo Incluido	CN72C Plan
CN72C Plan	Fijos	Varios	Todo Incluido	CN72C Plan
CN72C Proporcional 10000 SMS	Fijos	Varios	Nacional SMS	CN72C Proporcional 10000 SMS
CN72C Proporcional 5 GB Internet	Fijos	Datos	Smartphone	CN72C Proporcional 5 GB Internet
CN72C Proporcional bloqueo Internet	Fijos	Varios	Otros	CN72C Proporcional bloqueo Internet
CN72C Proporcional Plan	Fijos	Varios	Todo Incluido	CN72C Proporcional Plan
CN73C 10000 SMS	Fijos	Varios	Nacional SMS	CN73C 10000 SMS
CN73C	Fijos	Datos	Smartphone	CN73C 8 GB Internet
CN73C 8 GB Internet	Fijos	Datos	Smartphone	CN73C 8 GB Internet
CN73C Bloqueo Excedentes Datos	Fijos	Varios	Perfiles	CN73C Bloqueo Excedentes Datos
CN73C Bonificación Internet 70% x 12 meses	Fijos	Datos	Smartphone	CN73C Bonificación Internet
CN73C Bonificación Internet 80% x 12 meses	fijos	Datos	Smartphone	CN73C Bonificación Internet
CN73R Bonificación Internet 80% x 12 meses	fijos	Datos	Smartphone	CN73C Bonificación Internet
CN73C Bonificación Internet 60% x 12 meses	Fijos	Datos	Smartphone	CN73C Bonificación Internet
CN73C Bonificación Internet	Fijos	Datos	Smartphone	CN73C Bonificación Internet
CN73C Bonificación Plan	Fijos	Varios	Todo Incluido	CN73C Bonificación Plan
CN73R Bonificación Plan 80% x 12 meses	Fijos	Varios	Todo Incluido	CN73C Bonificación Plan
CN73C Bonificación Plan 60% x 12 meses	Fijos	Varios	Todo Incluido	CN73C Bonificación Plan
CN73C Bonificación Plan 80% x 12 meses	Fijos	Varios	Todo Incluido	CN73C Bonificación Plan
CN73C Bonificación Plan 70% x 12 meses	Fijos	Varios	Todo Incluido	CN73C Bonificación Plan
CN73C Bonificación SMS 70% x 12 meses	Fijos	Varios	Nacional SMS	CN73C Bonificación SMS
CN73C Bonificación SMS 80% x 12 meses	Fijos	Varios	Nacional SMS	CN73C Bonificación SMS
CN73R Bonificación SMS 80% x 12 meses	Fijos	Varios	Nacional SMS	CN73C Bonificación SMS
CN73C Bonificación SMS 60% x 12 meses	Fijos	Varios	Nacional SMS	CN73C Bonificación SMS
CN73C Bonificación SMS	Fijos	Varios	Nacional SMS	CN73C Bonificación SMS
CN73C Internet Roaming Francia	Variables	Internacional	Roaming Datos	CN73C Internet Roaming Francia
CN73C Establecimientos de Llamada internacional	Variables	Internacional	LDI Voz	CN73C Llamada Internacional
CN73C Llamadas Roaming España	Variables	Internacional	Roaming Voz	CN73C Llamadas Roaming España
CN73C Plan	Fijos	Varios	Todo Incluido	CN73C Plan
CN73C Proporcional 10000 SMS	Fijos	Varios	Nacional SMS	CN73C Proporcional 10000 SMS
CN73C Proporcional 8 GB Internet	Fijos	Datos	Smartphone	CN73C Proporcional 8 GB Internet
CN73C Proporcional bloqueo Internet	Fijos	Varios	Otros	CN73C Proporcional bloqueo Internet
CN73C Proporcional bonificación	Fijos	Varios	Todo Incluido	CN73C Proporcional bonificación
CN73C Proporcional Plan	Fijos	Varios	Todo Incluido	CN73C Proporcional Plan
CN73C Proporcional Servicio básico	Fijos	Varios	Otros	CN73C Proporcional Servicio básico
CN73C Servicio básico llamadas y SMS	Fijos	Varios	Otros	CN73C Servicio básico llamadas y SMS
CN73R 10000 SMS	Fijos	Varios	Nacional SMS	CN73R 10000 SMS
CN73R	Fijos	Datos	Smartphone	CN73R 8 GB Internet
CN73R 8 GB Internet	Fijos	Datos	Smartphone	CN73R 8 GB Internet
CN73R Bonificación Internet 70% x 12 meses	Fijos	Datos	Smartphone	CN73R Bonificación Internet
CN73R Bonificación Internet 60% x 12 meses	Fijos	Datos	Smartphone	CN73R Bonificación Internet
CN73R Bonificación Plan 60% x 12 meses	Fijos	Varios	Todo Incluido	CN73R Bonificación Plan
CN73R Bonificación Plan 70% x 12 meses	Fijos	Varios	Todo Incluido	CN73R Bonificación Plan
CN73R Bonificación SMS 70% x 12 meses	Fijos	Varios	Nacional SMS	CN73R Bonificación SMS
CN73R Bonificación SMS 60% x 12 meses	Fijos	Varios	Nacional SMS	CN73R Bonificación SMS
CN73R Plan	Fijos	Varios	Todo Incluido	CN73R Plan
CN73R Proporcional 10000 SMS	Fijos	Varios	Nacional SMS	CN73R Proporcional 10000 SMS
CN73R Proporcional 8 GB Internet	Fijos	Datos	Smartphone	CN73R Proporcional 8 GB Internet
CN73R Proporcional bloqueo Internet	Fijos	Varios	Otros	CN73R Proporcional bloqueo Internet
CN73R Proporcional bonificación	Fijos	Varios	Todo Incluido	CN73R Proporcional bonificación
CN73R Proporcional Plan	Fijos	Varios	Todo Incluido	CN73R Proporcional Plan
CN73R Proporcional Servicio básico	Fijos	Varios	Otros	CN73R Proporcional Servicio básico
CN73R Restricción identificador llamadas	Fijos	Varios	Otros	CN73R Restricción identificador llamadas
CN73R Servicio básico llamadas y SMS	Fijos	Varios	Otros	CN73R Servicio básico llamadas y SMS
CN74C 1 GB Internet	Fijos	Datos	Smartphone	CN74C 1 GB Internet
CN74C 10000 SMS	Fijos	Varios	Nacional SMS	CN74C 10000 SMS
CN74C 15 GB Internet	Fijos	Datos	Smartphone	CN74C 15 GB Internet
CN74C Bonificación Internet 70% x 12 meses	Fijos	Datos	Smartphone	CN74C Bonificación Internet
CN74C Bonificación Internet 90% x 12 meses	Fijos	Datos	Smartphone	CN74C Bonificación Internet
CN74C Bonificación Internet 60% x 12 meses	Fijos	Datos	Smartphone	CN74C Bonificación Internet
CN74C Bonificación Internet 55% x 12 meses	Fijos	Datos	Smartphone	CN74C Bonificación Internet
CN74C Bonificación Plan 55% x 12 meses	Fijos	Varios	Todo Incluido	CN74C Bonificación Plan
CN74C Bonificación Plan 60% x 12 meses	Fijos	Varios	Todo Incluido	CN74C Bonificación Plan
CN74C Bonificación Plan 90% x 12 meses	Fijos	Varios	Todo Incluido	CN74C Bonificación Plan
CN74C Bonificación Plan 70% x 12 meses	Fijos	Varios	Todo Incluido	CN74C Bonificación Plan
CN74C Bonificación SMS 70% x 12 meses	Fijos	Varios	Nacional SMS	CN74C Bonificación SMS
CN74C Bonificación SMS 90% x 12 meses	Fijos	Varios	Nacional SMS	CN74C Bonificación SMS
CN74C Bonificación SMS 60% x 12 meses	Fijos	Varios	Nacional SMS	CN74C Bonificación SMS
CN74C Bonificación SMS 55% x 12 meses	Fijos	Varios	Nacional SMS	CN74C Bonificación SMS
CN74C Claro MDM básico	Fijos	Varios	MDM	CN74C Claro MDM básico
CN74C	Fijos	Varios	Todo Incluido	CN74C Plan
CN74C Plan	Fijos	Varios	Todo Incluido	CN74C Plan
CN74C Proporcional 10000 SMS	Fijos	Varios	Todo Incluido	CN74C Proporcional 10000 SMS
CN74C Proporcional 15 GB Internet	Fijos	Datos	Smartphone	CN74C Proporcional 15 GB Internet
CN74C Proporcional Plan	Fijos	Varios	Todo Incluido	CN74C Proporcional Plan
CN74C Servicio Básico llamadas y Asist Móvil	Fijos	Varios	Perfiles	CN74C Servicio Básico llamadas y Asist Móvil
CN74C Servicio básico llamadas y SMS	Fijos	Varios	Otros	CN74C Servicio básico llamadas y SMS
CN74R	Fijos	Varios	Todo Incluido	CN74R Plan
CN75C 10000 SMS	Fijos	Varios	Nacional SMS	CN75C 10000 SMS
CN75C	Fijos	Datos	Smartphone	CN75C 25 GB Internet
CN75C 25 GB Internet	Fijos	Datos	Smartphone	CN75C 25 GB Internet
CN75C Bonificación Internet 80% x 12 meses	Fijos	Datos	Smartphone	CN75C Bonificación Internet
CN75C Bonificación Internet 90% x 12 meses	Fijos	Datos	Smartphone	CN75C Bonificación Internet
CN75C Bonificación Internet 70% x 12 meses	Fijos	Datos	Smartphone	CN75C Bonificación Internet
CN75C Bonificación Internet 55% x 12 meses	Fijos	Datos	Smartphone	CN75C Bonificación Internet
CN75C Bonificación Internet 60% x 12 meses	Fijos	Datos	Smartphone	CN75C Bonificación Internet
CN75C Bonificación Internet	Fijos	Datos	Smartphone	CN75C Bonificación Internet
Bonificación Internet 80% x 12 meses	Fijos	Datos	Smartphone	CN75C Bonificación Internet
CN75C Bonificación Plan 55% x 12 meses	Fijos	Varios	Todo Incluido	CN75C Bonificación Plan
CN75C Bonificación Plan 80% x 12 meses	Fijos	Varios	Todo Incluido	CN75C Bonificación Plan
CN75C Bonificación Plan 70% x 12 meses	Fijos	Varios	Todo Incluido	CN75C Bonificación Plan
CN75C Bonificación Plan 90% x 12 meses	Fijos	Varios	Todo Incluido	CN75C Bonificación Plan
CN75C Bonificación Plan 60% x 12 meses	Fijos	Varios	Todo Incluido	CN75C Bonificación Plan 60% x 12 meses
CN86R Bonificación SMS 80% x 12 meses	Fijos	Varios	Nacional SMS	CN75C Bonificación SMS
CN75C Bonificación SMS 55% x 12 meses	Fijos	Varios	Nacional SMS	CN75C Bonificación SMS
CN75C Bonificación SMS 90% x 12 meses	Fijos	Varios	Nacional SMS	CN75C Bonificación SMS
CN75C Bonificación SMS 80% x 12 meses	Fijos	Varios	Nacional SMS	CN75C Bonificación SMS
CN75C Bonificación SMS 70% x 12 meses	Fijos	Varios	Nacional SMS	CN75C Bonificación SMS
Bonificación SMS 80% x 12 meses	Fijos	Varios	Nacional SMS	CN75C Bonificación SMS
CN75C Bonificación SMS 60% x 12 meses	Fijos	Varios	Nacional SMS	CN75C Bonificación SMS 60% x 12 meses
CN75C Internet a granel	Fijos	Varios	Perfiles	CN75C Internet a granel
CN75C Permite a clientes navegar Internet a granel	Fijos	Varios	Perfiles	CN75C Internet a granel
CN75C Plan	Fijos	Varios	Todo Incluido	CN75C Plan
CN75C Proporcional 10000 SMS	Fijos	Varios	Nacional SMS	CN75C Proporcional 10000 SMS
CN75C Proporcional 25 GB Internet	Fijos	Varios	Todo Incluido	CN75C Proporcional 25 GB Internet
CN75C Proporcional Servicio básico	Fijos	Varios	Otros	CN75C Proporcional Servicio básico
CN80C	Fijos	Varios	Todo Incluido	CN80C - 1GB - Libre
CN80C - 1GB - Libre	Fijos	Varios	Todo Incluido	CN80C - 1GB - Libre
CN80C 1 GB Internet	Fijos	Datos	Smartphone	CN80C 1 GB Internet
CN80C 10000 SMS	Fijos	Varios	Nacional SMS	CN80C 10000 SMS
CN80C Bonificación Internet 90% x 12 meses	fijos	Datos	Smartphone	CN80C Bonificación Internet
CN80C Bonificación Internet	Fijos	Datos	Smartphone	CN80C Bonificación Internet
CN80C Bonificación Internet 85% x 12 meses	fijos	Datos	Smartphone	CN80C Bonificación Internet
CN80C Bonificación Internet 80% x 12 meses	Fijos	Datos	Smartphone	CN80C Bonificación Internet
CN80C Bonificación Plan 80% x 12 meses	Fijos	Varios	Todo Incluido	CN80C Bonificación Plan
CN80C Bonificación Plan	Fijos	Varios	Todo Incluido	CN80C Bonificación Plan
CN80C Bonificación Plan 85% x 12 meses	Fijos	Varios	Todo Incluido	CN80C Bonificación Plan
CN80C Bonificación Plan 90% x 12 meses	Fijos	Varios	Todo Incluido	CN80C Bonificación Plan
CN80C Bonificación SMS 90% x 12 meses	Fijos	Varios	Nacional SMS	CN80C Bonificación SMS
CN80C Bonificación SMS 85% x 12 meses	Fijos	Varios	Nacional SMS	CN80C Bonificación SMS
CN80C Bonificación SMS 80% x 12 meses	Fijos	Varios	Nacional SMS	CN80C Bonificación SMS
CN80C Bonificación SMS	Fijos	Varios	Nacional SMS	CN80C Bonificación SMS
CN80C Llamadas Roaming Colombia	Variables	Internacional	Roaming Voz	CN80C Llamadas Roaming Colombia
CN80C Plan	Fijos	Varios	Todo Incluido	CN80C Plan
CN80C SMS Roaming Brasil	Variables	Internacional	Roaming SMS	CN80C SMS Roaming Brasil
CN83C 1 GB Internet	Fijos	Datos	Smartphone	CN83C 1 GB Internet
CN83C 10000 SMS	Fijos	Varios	Nacional SMS	CN83C 10000 SMS
CN83C 5 GB Internet	Fijos	Datos	Smartphone	CN83C 5 GB Internet
CN83C Bonificación Internet 90% x 12 meses	Fijos	Datos	Smartphone	CN83C Bonificación Internet
CN83C Bonificación Internet 80% x 12 meses	Fijos	Datos	Smartphone	CN83C Bonificación Internet
CN83C Bonificación Internet 65% x 12 meses	Fijos	Datos	Smartphone	CN83C Bonificación Internet
CN83C Bonificación Internet 70% x 12 meses	Fijos	Datos	Smartphone	CN83C Bonificación Internet
CN83C Bonificación Internet 85% x 12 meses	Fijos	Datos	Smartphone	CN83C Bonificación Internet
CN83C Bonificación Plan 70% x 12 meses	Fijos	Varios	Todo Incluido	CN83C Bonificación Plan
CN83C Bonificación Plan 85% x 12 meses	Fijos	Varios	Todo Incluido	CN83C Bonificación Plan
CN83C Bonificación Plan 65% x 12 meses	Fijos	Varios	Todo Incluido	CN83C Bonificación Plan
CN83C Bonificación Plan 90% x 12 meses	Fijos	Varios	Todo Incluido	CN83C Bonificación Plan
CN83C Bonificación Plan 80% x 12 meses	Fijos	Varios	Todo Incluido	CN83C Bonificación Plan
CN83C Bonificación SMS 90% x 12 meses	Fijos	Varios	Nacional SMS	CN83C Bonificación SMS
CN83C Bonificación SMS 80% x 12 meses	Fijos	Varios	Nacional SMS	CN83C Bonificación SMS
CN83C Bonificación SMS 65% x 12 meses	Fijos	Varios	Nacional SMS	CN83C Bonificación SMS
CN83C Bonificación SMS 70% x 12 meses	Fijos	Varios	Nacional SMS	CN83C Bonificación SMS
CN83C Bonificación SMS 85% x 12 meses	Fijos	Varios	Nacional SMS	CN83C Bonificación SMS
CN83C eSim QR	Variables	Varios	Equipos	CN83C ESim QR
CN83C Establecimiento de Llamada Internacional excedente s/imp.	Variables	Internacional	LDI Voz	CN83C Establecimiento de  Llamada Internacional Excedente s/impuestos
CN83C Establecimiento de Llamada a teléfonos fijos s/imp.	Variables	Excedente	Voz Aire	CN83C Establecimiento de Llamada a teléfonos fijos s/imp.
CN83C Motorola E40 256GB	Variables	Varios	Equipos	CN83C Motorola E40 256GB
CN84C Motorola E40 256GB	Variables	Varios	Equipos	CN83C Motorola E40 256GB
CN83C	Fijos	Varios	Todo Incluido	CN83C Plan
CN83C Plan	Fijos	Varios	Todo Incluido	CN83C Plan
CN83C Proporcional 10000 SMS	Fijos	Varios	Nacional SMS	CN83C Proporcional 10000 SMS
CN83C Proporcional 5 GB Internet	Fijos	Datos	Smartphone	CN83C Proporcional 5 GB Internet
CN83C Proporcional bonificación Internet	Fijos	Datos	Smartphone	CN83C Proporcional Bonificación Internet
CN83C Proporcional bonificación Plan	Fijos	Varios	Todo Incluido	CN83C Proporcional Bonificación Plan
CN83C Proporcional bonificación SMS	Fijos	Varios	Nacional SMS	CN83C Proporcional Bonificación SMS
CN83C Proporcional Plan	Fijos	Varios	Todo Incluido	CN83C Proporcional Plan
CN83C Proporcional Servicio básico	Fijos	Varios	Otros	CN83C Proporcional Servicio básico
CN83R 10000 SMS	Fijos	Varios	Nacional SMS	CN83R 10000 SMS
CN83R 5 GB Internet	Fijos	Datos	Smartphone	CN83R 5 GB Internet
CN83R Bonificación Internet 80% x 12 meses	Fijos	Datos	Smartphone	CN83R Bonificación Internet
CN83R Bonificación Internet 70% x 12 meses	Fijos	Datos	Smartphone	CN83R Bonificación Internet
CN83R Bonificación Plan 70% x 12 meses	Fijos	Varios	Todo Incluido	CN83R Bonificación Plan
CN83R Bonificación Plan 80% x 12 meses	Fijos	Varios	Todo Incluido	CN83R Bonificación Plan
CN83R Bonificación SMS 80% x 12 meses	Fijos	Varios	Nacional SMS	CN83R Bonificación SMS
CN83R Bonificación SMS 70% x 12 meses	Fijos	Varios	Nacional SMS	CN83R Bonificación SMS
CN83R	Fijos	Varios	Todo Incluido	CN83R PLAN
CN83R Plan	Fijos	Varios	Todo Incluido	CN83R Plan
CN84C 1 GB Internet	Fijos	Datos	Smartphone	CN84C 1 GB Internet
CN84C 10000 SMS	Fijos	Varios	Nacional SMS	CN84C 10000 SMS
CN84C 8 GB Internet	Fijos	Datos	Smartphone	CN84C 8 GB Internet
CN84C Bonificación Internet 85% x 12 meses	fijos	Datos	Smartphone	CN84C Bonificación Internet
CN84C Bonificación Internet 90% x 12 meses	fijos	Datos	Smartphone	CN84C Bonificación Internet
CN84C Bonificación Internet 100% x 3 meses	fijos	Datos	Smartphone	CN84C Bonificación Internet
CN84C Bonificación Internet 80% x 12 meses	Fijos	Datos	Smartphone	CN84C Bonificación Internet
CN84C Bonificación Internet 70% x 12 meses	Fijos	Datos	Smartphone	CN84C Bonificación Internet
CN84C Bonificación Plan 70% x 12 meses	Fijos	Varios	Todo Incluido	CN84C Bonificación Plan
CN84C Bonificación Plan 85% x 12 meses	Fijos	Varios	Todo Incluido	CN84C Bonificación Plan
CN84C Bonificación Plan 90% x 12 meses	Fijos	Varios	Todo Incluido	CN84C Bonificación Plan
CN84C Bonificación Plan 100% x 3 meses	Fijos	Varios	Todo Incluido	CN84C Bonificación Plan
CN84C Bonificación Plan 80% x 12 meses	Fijos	Varios	Todo Incluido	CN84C Bonificación Plan
CN84C Bonificación SMS 85% x 12 meses	Fijos	Varios	Nacional SMS	CN84C Bonificación SMS
CN84C Bonificación SMS 90% x 12 meses	Fijos	Varios	Nacional SMS	CN84C Bonificación SMS
CN84C Bonificación SMS 100% x 3 meses	Fijos	Varios	Nacional SMS	CN84C Bonificación SMS
CN84C Bonificación SMS 80% x 12 meses	Fijos	Varios	Nacional SMS	CN84C Bonificación SMS
CN84C Bonificación SMS 70% x 12 meses	Fijos	Varios	Nacional SMS	CN84C Bonificación SMS
CN84C Motorola G13 128GB	Variables	Varios	Equipos	CN84C Motorola G13 128GB
CN84C	Fijos	Varios	Todo Incluido	CN84C Plan
CN84C Plan	Fijos	Varios	Todo Incluido	CN84C Plan
CN84C Proporcional 10000 SMS	Fijos	Varios	Nacional SMS	CN84C Proporcional 10000 SMS
CN84C Proporcional 25 GB Internet	Fijos	Datos	Smartphone	CN84C Proporcional 25 GB Internet
CN84C Proporcional 8 GB Internet	Fijos	Datos	Smartphone	CN84C Proporcional 8 GB Internet
CN84C Proporcional bloqueo Internet	Fijos	Varios	Otros	CN84C Proporcional bloqueo Internet
CN84C Proporcional bonificación	Fijos	Varios	Todo Incluido	CN84C Proporcional bonificación
CN84C Proporcional Plan	Fijos	Varios	Todo Incluido	CN84C Proporcional Plan
CN84C Proporcional Servicio básico	Fijos	Varios	Otros	CN84C Proporcional Servicio básico
CN84C Samsung S22 128GB	Variables	Varios	Equipos	CN84C Samsung S22 128GB
CN84C Samsung S23 Fe 128GB	Variables	Varios	Equipos	CN84C Samsung S23 128GB
CN84C Samsung S23 256GB	Variables	Varios	Equipos	CN84C Samsung S23 256GB
CN84C Servicio Básico llamadas y Asist Móvil	Fijos	Varios	Otros	CN84C Servicio Básico llamadas y Asist Móvil
CN84C Servicio básico llamadas y SMS	Fijos	Varios	Otros	CN84C Servicio básico llamadas y SMS
CN84C SMS Roaming Suiza	Variables	Internacional	Roaming SMS	CN84C SMS Roaming Suiza
CN84R 10000 SMS	Fijos	Varios	Nacional SMS	CN84R 10000 SMS
CN84R 8 GB Internet	Fijos	Datos	Smartphone	CN84R 8 GB Internet
CN84R Bonificación Internet 85% x 12 meses	Fijos	Datos	Smartphone	CN84R Bonificación Internet
CN84R Bonificación Internet 70% x 12 meses	Fijos	Datos	Smartphone	CN84R Bonificación Internet
CN84R Bonificación Internet 80% x 12 meses	Fijos	Datos	Smartphone	CN84R Bonificación Internet
CN84R Bonificación Plan 80% x 12 meses	Fijos	Varios	Todo Incluido	CN84R Bonificación Plan
CN84R Bonificación Plan 70% x 12 meses	Fijos	Varios	Todo Incluido	CN84R Bonificación Plan
CN84R Bonificación Plan 85% x 12 meses	Fijos	Varios	Todo Incluido	CN84R Bonificación Plan
CN84R Bonificación SMS 85% x 12 meses	Fijos	Varios	Nacional SMS	CN84R Bonificación SMS
CN84R Bonificación SMS 70% x 12 meses	Fijos	Varios	Nacional SMS	CN84R Bonificación SMS
CN84R Bonificación SMS 80% x 12 meses	Fijos	Varios	Nacional SMS	CN84R Bonificación SMS
CN84R	Fijos	Varios	Todo Incluido	CN84R Plan
CN84R Plan	Fijos	Varios	Todo Incluido	CN84R Plan
CN84R Proporcional Servicio básico	Fijos	Varios	Otros	CN84R Proporcional Servicio básico
CN85C 1 GB Internet	Fijos	Datos	Smartphone	CN85C 1 GB Internet
CN85C 10000 SMS	Fijos	Varios	Nacional SMS	CN85C 10000 SMS
CN85C 15 GB Internet	Fijos	Datos	Smartphone	CN85C 15 GB Internet
CN85C Proporcional 15 GB Internet	Fijos	Datos	Smartphone	CN85C 15 GB Internet
CN85C Bonificación Internet	Fijos	Datos	Smartphone	CN85C Bonificación Internet
CN85C Bonificación Internet 90% x 12 meses	Fijos	Datos	Smartphone	CN85C Bonificación Internet
