CargoOK	IdCargo	IdTipo	IdTipo2
Empresas Conexión Total L 5GB	Fijos	Varios	Todo Incluido
Empresas Internacional	Fijos	Varios	Todo Incluido
Empresas Internet	Fijos	Datos	BAM
EMPRESAS P 600 MIN RCM CL	Fijos	Voz	Nacional
Empresas Plus 100GB	Fijos	Varios	Todo Incluido
Empresas Plus 22GB	Fijos	Varios	Todo Incluido
Empresas Plus 37GB	Fijos	Varios	Todo Incluido
Empresas Plus 40GB	Fijos	Varios	Todo Incluido
Empresas Plus 72GB	Fijos	Varios	Todo Incluido
Empresas SL 100GB	Fijos	Varios	Todo Incluido
ENav G América	Fijos	Datos	Internacional
Encargos Financeiros	Variables	Varios	Otros
Enhanced Wireless 911 Surcharge	Variables	Varios	Impuestos
Enhanced Wireless Surcharge	Impuestos	Varios	Otros
Entel Carrier	Variables	Internacional	LDI Voz
Enterprise Gateway Unlim	Fijos	Datos	BAM
Enterprise Plus 100	Fijos	Datos	Smartphone
Enterprise Plus 150	Fijos	Datos	Smartphone
Enterprise Plus 200	Fijos	Datos	Smartphone
Enterprise Plus 350	Fijos	Datos	Smartphone
Enterprise Plus 500	Fijos	Datos	Smartphone
Entrega a domicilio	Variables	Varios	Equipos
Entretenimiento	Variables	Servicios	Otros
ENVIO DE FACTURA	Fijos	Varios	Otros
Envío a Domicilio	Variables	Varios	Otros
Envío y recepción de SMS desde WEB	Fijos	Varios	Otros
Equalization Surcharge	Impuestos	Varios	Otros
Equipment	Variables	Varios	Equipos
Equipment Charge SAMSUNG GALAXY NOTE8	Variables	Varios	Equipos
Equipment Charge SAMSUNG GALAXY S7 Installment  4 of 24	Variables	Varios	Equipos
Equipment Charge SAMSUNG J357 Installment  6 of 24	Variables	Varios	Equipos
Equipment Charge Samsung J7	Variables	Varios	Equipos
Equipment Charge SAMSUNG SM J737A Installment  6 of 24	Variables	Varios	Equipos
Equipment Charge SMA102U - Installment  1 of 24	Variables	Varios	Equipos
Equipment Charges	Variables	Varios	Equipos
Equipment Credit	Variables	Varios	Otros
Equipment Full Discount	Variables	Varios	Equipos
Equipment Purchase	Variables	Varios	Equipos
Equipo	Variables	Varios	Equipos
Equipo con Precio Diferencial	Variables	Varios	Equipos
Equipo Cuota Diferida	Variables	Varios	Equipos
Equipo desconocido	Variables	Varios	Equipos
Equipo muleto no devuelto	Variables	Varios	Equipos
Equipo Nacional (coliving) Bonif.	Variables	Varios	Equipos
Equipo procedencia Local	Variables	Varios	Equipos
Equipo procedencia Nacional	Variables	Varios	Equipos
Equipo-CARGO EQUIPO 11 D 26	Variables	Varios	Equipos
Equipo-CARGO EQUIPO 13 D 26	Variables	Varios	Equipos
Equipo-CARGO EQUIPO 14 D 24	Variables	Varios	Equipos
Equipo-CARGO EQUIPO 15 D 24	Variables	Varios	Equipos
Equipo-CARGO EQUIPO 17 D 24	Variables	Varios	Equipos
Equipo-CARGO EQUIPO 17 D 26	Variables	Varios	Equipos
Equipo-CARGO EQUIPO 18 D 24	Variables	Varios	Equipos
Equipo-CARGO EQUIPO 22 D 24	Variables	Varios	Equipos
Equipo-CARGO EQUIPO 23 D 24	Variables	Varios	Equipos
Equipo-CARGO EQUIPO 24 D 24	Variables	Varios	Equipos
Equipo-CARGO EQUIPO 3 D 22	Variables	Varios	Equipos
Equipo-CARGO EQUIPO 4 D 22	Variables	Varios	Equipos
Equipo-CARGO EQUIPO 5 D 22	Variables	Varios	Equipos
Equipo-CARGO EQUIPO 6 D 12	Variables	Varios	Equipos
Equipo-CARGO EQUIPO 6 D 26	Variables	Varios	Equipos
Equipo-CARGO EQUIPO 7 D 24	Variables	Varios	Equipos
Equipo-CARGO EQUIPO 7 D 26	Variables	Varios	Equipos
Equipos	Variables	Varios	Equipos
EQUIPOS  A21  SPARE	Variables	Varios	Equipos
EQUIPOS  SPARE	Variables	Varios	Equipos
EQUIPOS  SPARE  22  A21S	Variables	Varios	Equipos
Equipos o accesorios	Variables	Varios	Equipos
ERROR-1422 SHDES = SPR70 - CARGO DUPLICADO	Variables	Varios	Variables
Esim 4G LTE Pospago Triple	Variables	Varios	Equipos
ESim QR	Variables	Varios	Equipos
Especial Empresas 10 GB - CFM	Fijos	Varios	Todo Incluido
Especial OFF NET	Variables	Excedente	Voz Aire
Especial ON NET	Variables	Excedente	Voz Aire
EST.TAR.I.M.CANELONES CTO	Variables	Servicios	Otros
Estab. de  Llamadas Internacional Excedente	Variables	Internacional	LDI Voz
Estab. de Llamada a Móviles Cliente	Variables	Excedente	Voz Aire
Estab. de Llamada a Móviles Externos	Variables	Excedente	Voz Aire
Estab. de Llamada a Teléfonos Fijos	Variables	Excedente	Voz Aire
Estab. Video Llamada a Móvil Claro	Variables	Excedente	Voz Aire
Estab. Video Llamada a Móvil Externo	Variables	Excedente	Voz Aire
Establecimiento de Llamada	Variables	Excedente	Voz Red
Establecimiento de Llamada a teléfonos fijos s/imp.	Variables	Excedente	Voz Aire
Establecimiento Video Llamada a móvil del cliente	Variables	Excedente	Voz Aire
ESTACIONAMIENTO IMM CONTR	Variables	Servicios	Otros
ESTACIONAMIENTO IMM TERC.	Variables	Servicios	Otros
Estacionamiento Tarifado	Variables	Servicios	Otros
ESV Paquete Roaming 50 Min USA	Fijos	Voz	Internacional
ESV Paquete Roaming Min AMX	Fijos	Voz	Internacional
ESV Paquete Roaming Min USA	Variables	Internacional	Roaming Voz
ETB-LDI	Variables	Internacional	LDI Voz
Excedente a la red Kolbi	Variables	Excedente	Voz Aire
Excedente a la red Tuyo Movil	Variables	Excedente	Voz Red
Excedente Larga Distancia Internacional	Variables	Internacional	LDI Voz
Excedente SMS a la red Fijo	Variables	Servicios	SMS Excedentes
Excedente SMS a la red Kolbi	Variables	Servicios	SMS Excedentes
Excedente SMS a la red Movistar	Variables	Servicios	SMS Excedentes
Excedente SMS a la red Tuyo Movil	Variables	Servicios	SMS Excedentes
Excedente SMS Dentro de la red	Variables	Servicios	SMS Excedentes
excedente sobre el abono	Fijos	Varios	Otros
Excedente sobre el abono comprometido	Fijos	Varios	Otros
Exchange Online (Plan 1)	Fijos	Varios	MDM
E_025MB_FULL_1709	Fijos	Varios	Otros
E_BCA025MB_1808	Fijos	Varios	Otros
Facebook+Whatsapp Ilimitado	Fijos	Varios	Otros
Fact cta y orden de Assurant	Variables	Varios	Reparaciones
Factura "A"	Variables	Varios	Otros
Factura Detallada Full LD	Fijos	Varios	Otros
Factura detallada línea hogar	Fijos	Varios	Perfiles
Factura Digital	Fijos	Varios	Otros
Factura electrónica c/ Detalle llamadas	Fijos	Varios	Otros
facturacion de terminal	Variables	Varios	Otros
Facturacion Electronica	Fijos	Varios	Otros
Facturacion Larga Distancia Emp. 181	Variables	Internacional	LDI Voz
Facturacion Larga Distancia Emp. 188	Variables	Internacional	LDI Voz
Facturación  Detallada	Fijos	Varios	Otros
Facturación Electrónica	Fijos	Varios	Otros
fan level charge amount	Variables	Varios	Otros
FC cargos  Abonos 2019-06 al 27 %	Variables	Varios	Otros
FC cargos Abonos 2019-05 al 21 %	Variables	Varios	Otros
FC cargos Abonos 2019-05 al 27 %	Variables	Varios	Otros
FC cargos Abonos 2019-06 al 21 %	Variables	Varios	Otros
Fed Universal Service Charge	Impuestos	Varios	Otros
federal tax amount	Impuestos	Varios	Otros
Federal Universal Service Charge	Variables	Varios	Otros
Federal Universal service charge company fees and surcharges	Impuestos	Varios	Otros
Fidelización Opt. RPV %	Variables	Servicios	Otros
Field Force Manager Pro	Fijos	Varios	MDM
Fijo Plan 1454 BAM Pro 12GB Normal	Fijos	Datos	BAM
FINANCIAMIENTO DE EQUIPO - 1/1	Variables	Varios	Equipos
Financiamiento por OCC a 24 meses	Variables	Varios	Equipos
FINANCIAMIENTO TERMINAL 12/18	Variables	Varios	Equipos
FINANCIAMIENTO TERMINAL 3/24	Variables	Varios	Equipos
FINANCIAMIENTO TERMINAL CORPORATIVO 1/1	Variables	Varios	Equipos
FINANCIAMIENTO TERMINAL CORPORATIVO 1/18	Variables	Varios	Equipos
FINANCIAMIENTO TERMINAL CORPORATIVO 1/24	Variables	Varios	Equipos
FINANCIAMIENTO TERMINAL CORPORATIVO 10/18	Variables	Varios	Equipos
FINANCIAMIENTO TERMINAL CORPORATIVO 11/18	Variables	Varios	Equipos
FINANCIAMIENTO TERMINAL CORPORATIVO 13/18	Variables	Varios	Equipos
FINANCIAMIENTO TERMINAL CORPORATIVO 14/18	Variables	Varios	Equipos
FINANCIAMIENTO TERMINAL CORPORATIVO 2/18	Variables	Varios	Equipos
FINANCIAMIENTO TERMINAL CORPORATIVO 2/24	Variables	Varios	Equipos
FINANCIAMIENTO TERMINAL CORPORATIVO 3/18	Variables	Varios	Equipos
FINANCIAMIENTO TERMINAL CORPORATIVO 4/18	Variables	Varios	Equipos
FINANCIAMIENTO TERMINAL CORPORATIVO 4/24	Variables	Varios	Equipos
FINANCIAMIENTO TERMINAL CORPORATIVO 5/18	Variables	Varios	Equipos
FINANCIAMIENTO TERMINAL CORPORATIVO 5/24	Variables	Varios	Equipos
FINANCIAMIENTO TERMINAL CORPORATIVO 6/18	Variables	Varios	Equipos
FINANCIAMIENTO TERMINAL CORPORATIVO 7/18	Variables	Varios	Equipos
FINANCIAMIENTO TERMINAL CORPORATIVO 9/18	Variables	Varios	Equipos
Financiamientos por Terminal	Variables	Varios	Equipos
First Priority Ext Prim User Level  Priority	Fijos	Varios	Perfiles
FirstNet 3PP App	Fijos	Varios	Otros
FirstNet Mobile Unl Aircards/MiFi G LTE	Fijos	Varios	Todo Incluido
FirstNet Mobile Unl Enhc iPhone on G LTE VVM	Fijos	Varios	Todo Incluido
FirstNet Mobile Unl Std iPhone on 4G LTE VVM	Fijos	Varios	Todo Incluido
FirstNet Mobile Unl Std iPhone on G LTE VVM	Fijos	Varios	Todo Incluido
firstnet passport vc/text/data 22GB OTC	Fijos	Datos	Internacional
FirstNet Passport VC/Text/Data 6GB MRC	Fijos	Datos	Internacional
firstnet passport vc/text/data 6GB OTC	Fijos	Datos	Internacional
FirstNet Passport VC/Text/Data GB OTC	Fijos	Datos	Internacional
FirstNet Public Static with MT Shared APN	Fijos	Varios	Todo Incluido
FirstPriority Ext Prim User Level 4 Priority	Fijos	Varios	Otros
Flex Business Data Device 100 MB	Fijos	Datos	BAM
Flex Business Data Device 10gb	Fijos	Datos	BAM
Flex Business Data Device 2gb	Fijos	Varios	Todo Incluido
Flex Business Data Device 4gb	Fijos	Varios	Todo Incluido
Flex Smartwatch Numbershare	Fijos	Varios	Todo Incluido
Flexible Business Data Device 0mb	Fijos	Datos	BAM
Flexible Business Data Device 10gb	Fijos	Datos	BAM
Flexible Business Data Device 2gb	Fijos	Datos	BAM
Flexible Business Data Device 4gb	Fijos	Datos	BAM
Flexible Business Router Voice 2gb	Fijos	Datos	BAM
Flexible Business Smartphone 10 GB	Fijos	Varios	Todo Incluido
Flexible Business Smartphone 2 GB	Fijos	Varios	Todo Incluido
Flexible Business Smartphone 4 GB	Fijos	Varios	Todo Incluido
Flexible Business Smartphone 4gb	Fijos	Datos	Smartphone
Flexible Business Smartphone 6 gb	Fijos	Varios	Todo Incluido
Flexible Business Smartphone 8gb	Fijos	Varios	Todo Incluido
Flexible Smartwatch Numbershare	Fijos	Varios	Perfiles
Florida Communications Service Tax	Impuestos	Varios	Otros
Florida State 911 Fee	Impuestos	Varios	Otros
Florida State Communications Tax	Impuestos	Varios	Otros
Florida State Sales Tax	Impuestos	Varios	Otros
Flow 30 días	Variables	Varios	Otros
Fora da Rede Claro - Ligações Locais	Variables	Excedente	Voz Aire
Foto Torpedo	Variables	Servicios	SMS Excedentes
Foto Torpedo p/Email	Variables	Servicios	Otros
Foto Torpedo p/Outra	Variables	Servicios	Otros
Fox Cargador	Variables	Varios	Equipos
FoxBox cable	Variables	Varios	Equipos
Franklin County Sales Tax-Telec	Impuestos	Varios	Otros
FRANQ DOBRO INTERNET 24M PJ	Fijos	Datos	Smartphone
FRANQ DOBRO INTERNET 2M PJ	Fijos	Datos	Smartphone
Franquia Acrescentada	Variables	Varios	Otros
Franquia Consumo Excedido	Variables	Excedente	Voz Aire
Franquia Contratada	Fijos	Datos	Smartphone
Franquia Reduzida	Variables	Varios	Otros
FreeBee Data unlimited	Fijos	Datos	Smartphone
Full Aportado	Fijos	Varios	Todo Incluido
Full Conectado $0	Variables	Servicios	Otros
Full Ctl Small Aportado 15	Fijos	Varios	Todo Incluido
Full Empresa Red i	Fijos	Varios	Todo Incluido
Fulton County E	Impuestos	Varios	Otros
Fulton County Sales Tax-Telco	Impuestos	Varios	Otros
Funcionalidad VoLTE	Fijos	Varios	Otros
Futbol Movistar	Variables	Servicios	Otros
G-CORP LTE 16GB V3	Fijos	Varios	Todo Incluido
G-CORP LTE 5GB V3	Fijos	Varios	Todo Incluido
G-CORP LTE CONTROL 4GB	Fijos	Varios	Todo Incluido
G-CORP LTE ILIMITADO 12GB	Fijos	Varios	Todo Incluido
G-CORP LTE ILIMITADO 15GB	Fijos	Varios	Todo Incluido
G-CORP LTE ILIMITADO 20GB V3	Fijos	Varios	Todo Incluido
G-CORP LTE ILIMITADO 25GB	Fijos	Varios	Todo Incluido
G-CORP LTE ILIMITADO 35GB V3	Fijos	Varios	Todo Incluido
G-CORP LTE NAVEGACION 30GB	Fijos	Varios	Todo Incluido
G-CORP LTE NAVEGACION 8GB	Fijos	Varios	Todo Incluido
G-EMPRESARIAL ILIM 12GB	Fijos	Varios	Todo Incluido
G-EMPRESARIAL ILIM 15GB	Fijos	Varios	Todo Incluido
G-Plan Negocios 350Mi	Fijos	Varios	Todo Incluido
G-Plan Negocios 600Mi	Fijos	Varios	Todo Incluido
G-Plan Negocios 850Mi	Fijos	Varios	Todo Incluido
GA State Sales Tax	Impuestos	Varios	Otros
GA State Sales Tax - Telecom	Variables	Varios	Impuestos
Galaxy A34 128GB Reformatted name	Variables	Varios	Equipos
Gameloft Semana	Variables	Servicios	Otros
Games 4U INTERATIVIDADE SMS	Variables	Servicios	Otros
Games Fun Semanal	Variables	Servicios	Otros
Gamifive Semanal INTERATIVIDADE SMS	Variables	Servicios	Otros
Garantia Extendida	Fijos	Varios	Garantias
Garantia Extendida Alta	Fijos	Varios	Garantias
Garantia Extendida Baja	Fijos	Varios	Garantias
GARANTIA EXTENDIDA GAMMA ALTA2	Fijos	Varios	Garantias
Garantia Extendida Global	Fijos	Varios	Garantias
Garantia Extendida Media	Fijos	Varios	Garantias
Garantia Extendida Media Alta	Fijos	Varios	Garantias
Garantia Extendida Ultra Alta	Fijos	Varios	Garantias
Garantía	Fijos	Varios	Garantias
Garantía Cta y Orden Assurant	Fijos	Varios	Garantias
Gastos Administrativos	Fijos	Varios	Otros
Gastos Cobranzas	Variables	Varios	Otros
Gastos de gestión reemplazo tarjeta SIM	Variables	Varios	Equipos
GE PRO Voz 100	Fijos	Voz	Nacional
GE PRO Voz 100 - Internet	Fijos	Datos	Smartphone
GE PRO Voz 100 - Telefonia	Fijos	Voz	Nacional
Genericos	Variables	Servicios	Otros
Geo Gestión	Fijos	Varios	Otros
Geocontrol 10	Fijos	Varios	Otros
Geocontrol 90	Fijos	Varios	Otros
Geogestion Aplicacion Licencia	Fijos	Varios	MDM
Georgia Local 911 Surcharge	Impuestos	Varios	Otros
Georgia State Sales Tax - Telecom	Impuestos	Varios	Otros
Gergia State Sales Tax-Telco	Impuestos	Varios	Otros
GESTAO 0300 TELEFONICA	Variables	Varios	Otros
GESTAO ADICIONAL	Variables	Excedente	Voz Aire
GESTAO CHAMADA LOCAL	Variables	Plan	Voz Incluido
GESTAO De Celulares Vivo	Variables	Excedente	Voz Aire
GESTAO DESLOCAMENTO	Fijos	Varios	Otros
GESTAO DESLOCAMENTO2	Variables	Excedente	Voz Aire
GESTAO GRATIS	Variables	Excedente	Voz Aire
GESTAO INTERNACIONAL	Variables	Internacional	Roaming Voz
GESTAO LOCAL	Variables	Varios	Otros
GESTAO Para Celulares de Ou	Variables	Excedente	Voz Aire
GESTAO Para Celulares Vivo	Variables	Plan	Voz Incluido
GESTAO Para Fixo de Outras	Variables	Excedente	Voz Aire
GESTAO Para Fixo Vivo	Variables	Excedente	Voz Aire
GESTAO Para Grupo	Variables	Excedente	Voz Aire
Gestao Smart Empresa Dados	Fijos	Varios	MDM
Gestao Smart Empresa Voz	Fijos	Varios	MDM
GESTAO VOZ EMP Chamada Local	Fijos	Varios	Otros
GESTAO VOZ EMP Para Celulares de Ou	Fijos	Varios	Otros
GESTAO VOZ EMP Para Celulares Vivo	Fijos	Varios	Otros
GESTAO VOZ EMP Para Fixo de Outras	Fijos	Varios	Otros
GESTAO VOZ EMP Para Fixo Vivo	Fijos	Varios	Otros
Gestion de Equipos segun Contrato Marco Movil	Fijos	Varios	Otros
Gestion Remota de Dispositivos	Fijos	Varios	MDM
Gestión de Dispositivos Móvile	Fijos	Varios	MDM
Gestor Online - Controle Completo	Fijos	Varios	Otros
Gigabyte Usage	Variables	Datos	Datos Excedentes
Girls Semanal	Variables	Servicios	Otros
Glass Screen Protector	Variables	Varios	Equipos
Global Calling	Fijos	Varios	Perfiles
Global Calling Plus	Fijos	Varios	Perfiles
GO MUNDO PLUS 1000 MB	Fijos	Varios	Otros
GO TRIP 2000 MB	Variables	Servicios	Otros
GO TRIP 3000 MB	Variables	Servicios	Otros
GOL LINHAS AEREAS 0300 EMBRATEL	Variables	Excedente	Voz Red
GOL LINHAS AEREAS 0300 TELEFONICA	Variables	Excedente	Voz Aire
GOL LINHAS AEREAS ADICIONAL	Variables	Excedente	Voz Aire
GOL LINHAS AEREAS Para Celulares Vivo	Variables	Excedente	Voz Red
Goverm Fees - Tax State - Charge	Impuestos	Varios	Otros
Goverm.Fees&Tax State Telecommunications Tax	Variables	Varios	Otros
Goverment Fees & Tax PA State Sales Tax	Variables	Varios	Impuestos
Goverment Taxes and Fees	Impuestos	Varios	Otros
GovermFees&Tax NE State Sales Tax	Impuestos	Varios	Otros
GovermFees&Tax SC State Sales Tax	Impuestos	Varios	Otros
GovermFeesTax WA TAX	Impuestos	Varios	Otros
Government Fees and Taxes	Impuestos	Varios	Otros
Govt Taxes & Fees	Impuestos	Varios	Otros
Gpon ID 6 Mbps	Fijos	Datos	BAM
Gpon Internet Dedicado 3 Mbps	Fijos	Datos	BAM
GPRS	Variables	Datos	Datos Excedentes
GPRS - Facebook Zero Rating	Variables	Datos	Datos Incluidos
GPRS - Paquete de Datos	Fijos	Datos	Smartphone
GPRS - Plan de Datos Base	Variables	Datos	Datos Incluidos
GPRS - Proyecto SMT	Variables	Datos	Datos Excedentes
GPRS - Trafico Navegación Publicidad Móvil	Variables	Datos	Datos Excedentes
GPRS - Uso Club de Contenido	Variables	Datos	Datos Excedentes
GPRS - Uso Contenedor Ideas	Variables	Datos	Datos Excedentes
GPRS - Uso de Datos	Variables	Datos	Datos Excedentes
GPRS - Uso de Datos en Portal Ideas	Variables	Datos	Datos Excedentes
GPRS - Uso de Datos Patrocinado	Variables	Datos	Datos Incluidos
GPRS - Uso de Datos RCS	Variables	Datos	Datos Excedentes
GPRS - Uso de Datos Roaming	Variables	Internacional	Roaming Datos
GPRS - Uso Gratis Portales Int. Móvil	Variables	Datos	Datos Excedentes
GPRS - Uso Ideas Radio	Variables	Datos	Datos Excedentes
GPRS - Uso Paquete de Datos	Variables	Datos	Datos Incluidos
GPRS Corp. 8 Mb	Fijos	Datos	Smartphone
GPRS en Honduras	Variables	Internacional	Roaming Datos
GPRS Wap Ilimitado	Fijos	Varios	Perfiles
GPRS Web Ilimitado	Fijos	Varios	Perfiles
GPRS y Wap	Variables	Varios	Equipos
Gross Receipts Surchg	Impuestos	Varios	Otros
GSE AGREGA IMPORTE A CL	Variables	Varios	Otros
GSE PLANIF. SALDO A CL	Variables	Servicios	Otros
GST	Impuestos	Varios	Otros
GT Notificame 15K SMS GSM	Variables	Servicios	Otros
Gwinnett County E	Variables	Varios	Impuestos
Habilitación	Variables	Varios	Otros
Hamilton County Sales Tax-Telec	Impuestos	Varios	Otros
Heath City Sales Tax	Impuestos	Varios	Otros
Hennepin County Tele Sales Tax	Impuestos	Varios	Otros
Hero Inter	Variables	Servicios	Otros
Hero Protege Voce Mais	Variables	Servicios	Otros
HI Gross Excise Tax	Variables	Varios	Impuestos
HN Facebook Ilimitado	Variables	Servicios	Otros
HN Whatsapp Ilimitado	Fijos	Varios	Otros
HND Claro Musica	Fijos	Varios	Otros
Homeland Sec Safety Fee	Variables	Varios	Otros
Homestead Comm Service Tax	Impuestos	Varios	Otros
HORA CERTA	Variables	Servicios	Otros
HORA CERTA GRATIS	Variables	Servicios	Otros
Houston City Sales Tax	Impuestos	Varios	Otros
Houston City Sales Tax-Telecom	Impuestos	Varios	Otros
Houston County E	Variables	Varios	Impuestos
Houston Mta Tax	Impuestos	Varios	Otros
HST	Impuestos	Varios	Otros
Huawei Ascend Y600	Variables	Varios	Equipos
Huawei B311-521	Variables	Varios	Equipos
huawei cloud	Fijos	Varios	Otros
Huawei Cloud Consumo Jun-22	Variables	Varios	Otros
Huawei cloud-consumos	Variables	Servicios	Otros
Huawei E5377 4G LTE	Variables	Varios	Equipos
Huawei E5576-508	Variables	Varios	Equipos
Huawei Mate10 Lite	Variables	Varios	Equipos
Huawei Modem 4G LTE E3372	Variables	Varios	Equipos
Huawei P9 Lite 4G LTE	Variables	Varios	Equipos
Huawei Router	Variables	Varios	Equipos
Huawei Router B310 LTE	Variables	Varios	Equipos
Huawei U2800 TDF	Variables	Varios	Equipos
Huawei U2800 TDF NEGRO	Variables	Varios	Equipos
Huawei Y9	Variables	Varios	Equipos
I.G.V. 18%	Impuestos	IVA	IVA
IA State Sales Tax - Telecom	Variables	Varios	Impuestos
IBM Maas360 + MTP - Gestion de Dispositivo	Fijos	Varios	MDM
IBM Maas360 + MTP - Gestion de Dispositivos Moviles con MTP	Fijos	Varios	MDM
IBM Maas360 + MTP - Gestion de Dispositivos Remotos	Fijos	Varios	MDM
IBM Maas360 - IBM Maas360 - Pr	Fijos	Varios	MDM
ICE	Impuestos	Varios	Otros
ICE de Telecomunicacion S(15%%)	Impuestos	Varios	Otros
Ideas Claro Logos	Variables	Servicios	SMS Excedentes
IDEAS SMS Interactivo	Variables	Servicios	SMS Excedentes
IDEAS SMS Internacional	Variables	Internacional	Roaming SMS
Identificador restringido GSM	Variables	Varios	Otros
IGV	Impuestos	IVA	IVA
IIBB - Percep. CABA.	Impuestos	Percepcion	Percepcion
IIBB - Percep. Rio Negro	Impuestos	Percepcion	Percepcion
IL 911 Surcharge	Variables	Varios	Impuestos
IL Telecom Relay Service	Variables	Varios	Otros
ILI01 - Abono Voz Libre	Fijos	Voz	Nacional
ILI03 - 5 GB (Libre)	Fijos	Voz	Nacional
ILI04 - Abono Voz Libre	Fijos	Voz	Nacional
ILI05 - 500 MB (Libre)	Fijos	Voz	Nacional
ILI07 - 3 GB (Libre)	Fijos	Voz	Nacional
Ilimitada + 12GB	Fijos	Varios	Todo Incluido
Ilimitada + 2GB	Fijos	Varios	Todo Incluido
